venue_id,venue_name,lat,lng,postal_code,city,category,station_id
4ccb8e097c2ff04dbd6e937e,El Mazaj,45.45276871231046,-75.58772476016708,None,Ottawa,Middle Eastern Restaurant,4b7c954df964a520429c2fe3
4b79d265f964a5204d142fe3,Dairy Queen,45.449348699469894,-75.58755574255224,K1J 6M5,Gloucester,Ice Cream Shop,4b7c954df964a520429c2fe3
4d8ba6950c4e41bd2ffb667f,Pizza Pizza,45.446280943303506,-75.59579716217351,K1J 6N2,Gloucester,Pizza Place,4b7c954df964a520429c2fe3
4b7c9766f964a520ad9c2fe3,Tim Hortons,45.44801742513291,-75.5939264595508,K1J 6M6,Ottawa,Coffee Shop,4b7c954df964a520429c2fe3
4ed111f16da162f1bf426ac1,Tim Hortons,45.448437987997124,-75.59047043323517,K1J 6M7,Gloucester,Coffee Shop,4b7c954df964a520429c2fe3
4b893bc1f964a520d22432e3,Gabriel's,45.43736183302471,-75.60273409322066,None,Ottawa,Italian Restaurant,4b7c954df964a520429c2fe3
4be635fe2457a593c2aaac15,McDonald's,45.449129011414186,-75.58909079592308,K1J 1G4,Ottawa,Fast Food Restaurant,4b7c954df964a520429c2fe3
4d1a346a25cda1431f728dd6,Richcraft Sensplex,45.4569081788181,-75.59128965621196,K1J 8H9,Gloucester,Hockey Arena,4b7c954df964a520429c2fe3
4b3a54c8f964a520d06425e3,Splash Indoor Wave Pool,45.43738925515772,-75.6006775479937,None,Ottawa,Pool,4b7c954df964a520429c2fe3
4b74431cf964a520d0d02de3,TD Canada Trust,45.4459887,-75.6142326,K1J 6N5,Gloucester,Bank,4b7c954df964a520429c2fe3
4c50525a7537e21e6559bd89,Shoppers Drug Mart,45.437157,-75.603497,K1J 7N9,Gloucester,Pharmacy,4b7c954df964a520429c2fe3
4b6d9425f964a520c27d2ce3,The Beer Store,45.4379544,-75.6022964,K1J 7N9,Ottawa,Beer Store,4b7c954df964a520429c2fe3
4b773202f964a520a9862ee3,Metro,45.44571340789516,-75.59514999389734,K1J 6N2,Gloucester,Supermarket,4b7c954df964a520429c2fe3
509e81a5e4b05e06b4f0ac63,Rexall Pharma Plus,45.44790885005234,-75.59210714938153,None,None,Pharmacy,4b7c954df964a520429c2fe3
4b5f3ec7f964a520a9af29e3,Burger King,45.436778,-75.604229,K1J 7N9,Ottawa,Fast Food Restaurant,4b7c954df964a520429c2fe3
4c4777e70f5aa59394157e76,Gloucester Hornets' Nest,45.44261810024494,-75.57662720822255,None,Ottawa,Soccer Field,4b7c954df964a520429c2fe3
50008e4be4b09da8af534c14,Five Guys,45.45055030201269,-75.51627460074346,K1W 0C8,Orléans,Burger Joint,4b7d78a3f964a520a2c02fe3
4b2e9de1f964a520a5e324e3,New York Fries - Landmark Cinemas Orleans,45.44840866145305,-75.51577619503706,K1W 0C8,Orléans,Restaurant,4b7d78a3f964a520a2c02fe3
53b6bd3a498eef48c837cbcb,"Toys""R""Us",45.449916,-75.515076,K1W 0C8,Orléans,Toy / Game Store,4b7d78a3f964a520a2c02fe3
4e2b8eb8b0fbc2edac23ef7e,East Side Mario's Orleans (Innes Road),45.45100783467913,-75.51551274847748,K1W 0C8,Orléans,Restaurant,4b7d78a3f964a520a2c02fe3
5728bb65498ed7ff0ca50000,Starbucks,45.460424,-75.52472,K1C 7E2,Ottawa,Coffee Shop,4b7d78a3f964a520a2c02fe3
4da8bf7a1e72c1ab9bcb2e66,Nando's,45.45201013583869,-75.51283058428272,None,Ottawa,Portuguese Restaurant,4b7d78a3f964a520a2c02fe3
4b893fa3f964a520e42532e3,Lowe's,45.450889,-75.512523,K1W 0C8,Ottawa,Hardware Store,4b7d78a3f964a520a2c02fe3
4eebcdf1e3002155918e27ef,Booster Juice,45.45004868293549,-75.51733837474961,K1W 0C8,Orléans,Juice Bar,4b7d78a3f964a520a2c02fe3
4b5bab02f964a520da0e29e3,Shoppers Drug Mart,45.453994,-75.50883,K1W 1K9,Orléans,Pharmacy,4b7d78a3f964a520a2c02fe3
4fff6528e4b0b5d60d1757c4,Thai Express,45.4501467342444,-75.51712798936366,K1W 0C8,Orléans,Thai Restaurant,4b7d78a3f964a520a2c02fe3
4bbd11f68a4fb71335913c9d,Tartan Pub,45.45592595203739,-75.50553681309849,None,Ottawa,Pub,4b7d78a3f964a520a2c02fe3
4ee7e96bb8f756f1d07d3d0e,Nando's,45.4522275,-75.5126743,K1W 1K9,Ottawa,Portuguese Restaurant,4b7d78a3f964a520a2c02fe3
4f371ab0e4b0f4cfde4bc26f,Wild Wings,45.45035614216071,-75.51753897127877,None,Ottawa,Wings Joint,4b7d78a3f964a520a2c02fe3
4bfb303165fbc9b67b28916c,Movati Athletic Orleans,45.449072495684746,-75.51466167883439,K1W 0C8,Orléans,Gym / Fitness Center,4b7d78a3f964a520a2c02fe3
4b648fe7f964a520dfbd2ae3,Boston Pizza,45.453157967920454,-75.51016633444254,K1W 1K9,Orléans,Pizza Place,4b7d78a3f964a520a2c02fe3
4dbc659d6e810768bf5dca34,Moxie's Classic Grill,45.451171440946894,-75.514968106535,None,Ottawa,American Restaurant,4b7d78a3f964a520a2c02fe3
4b60538ff964a520c6df29e3,Dessureault Your Independent Grocer,45.460772,-75.524289,K1C 7E2,Gloucester,Grocery Store,4b7d78a3f964a520a2c02fe3
4d18e35f1356a09314fee582,Second Cup,45.452153444437265,-75.51229674645147,K1W 0C8,Orlean,Coffee Shop,4b7d78a3f964a520a2c02fe3
4b15d610f964a520dfb423e3,Broadway Bar & Grill,45.46055266435962,-75.52357214187262,K1C 7E2,Ottawa,American Restaurant,4b7d78a3f964a520a2c02fe3
4b2d4865f964a52011d324e3,Canadian Tire,45.4528390749614,-75.50691844538918,K1W 1K9,Orléans,Hardware Store,4b7d78a3f964a520a2c02fe3
559da899498e57abb8009018,Best Buy,45.45268389782455,-75.50430178642273,K4A 0G2,Orléans,Electronics Store,4b7d78a3f964a520a2c02fe3
4eb56dace5fa17fc86c39b48,Food Basics,45.44990613866102,-75.51706820727759,K1W 0C8,Orléans,Supermarket,4b7d78a3f964a520a2c02fe3
4f2192ede4b07fb2492f4712,Tim Hortons,45.4532148,-75.512301,K1C 1T1,Orléans,Coffee Shop,4b7d78a3f964a520a2c02fe3
4bf6cd96b182c9b66a85745a,TD Canada Trust,45.4540869,-75.5042297,K4A 0G2,Orléans,Bank,4b7d78a3f964a520a2c02fe3
4b8803acf964a52003d931e3,Subway,45.46095768500076,-75.52376753154158,K1C 7E2,Gloucester,Sandwich Place,4b7d78a3f964a520a2c02fe3
4c1bd4453855c9b66aadcc71,PetSmart,45.4543368,-75.5063424,K4A 0G2,Orléans,Pet Store,4b7d78a3f964a520a2c02fe3
4ec9366177c8be4924aeb6ba,Tim Hortons,45.45134044486,-75.50850212574,K1W 1K9,Orléans,Coffee Shop,4b7d78a3f964a520a2c02fe3
51633b6de4b06c51d49763e4,Mucho Burrito Fresh Mexican Grill,45.454615,-75.506829,K4A 0G2,Ottawa,Mexican Restaurant,4b7d78a3f964a520a2c02fe3
4bf2f64ccad2c92863459a99,Charlie Chan,45.44934957165864,-75.52198182671167,None,Ottawa,Chinese Restaurant,4b7d78a3f964a520a2c02fe3
4c7ae51997028cfac6b0dffe,McDonald's,45.4519077,-75.508367,K1C 1T1,Orléans,Fast Food Restaurant,4b7d78a3f964a520a2c02fe3
4bfec6ef4e5d0f4714257d1f,Wendy’s,45.452589819527375,-75.51071226596832,K1W 1K9,Ottawa,Fast Food Restaurant,4b7d78a3f964a520a2c02fe3
4bfb1b41bbb7c928a5be0743,Chapel Hill South,45.443015875420954,-75.53228368969472,None,None,Plaza,4b7d78a3f964a520a2c02fe3
4cf03c521d18a143cc034bec,A&W,45.453641,-75.510552,K1C 1T1,Orléans,Fast Food Restaurant,4b7d78a3f964a520a2c02fe3
4ca7ae02f47ea14307596d21,Subway,45.451219333638186,-75.51331482344007,K1W 0C8,Ottawa,Sandwich Place,4b7d78a3f964a520a2c02fe3
4c96327358d4b60c76bc3829,Heritage Park,45.45373455136132,-75.53498412126628,None,Orléans,Park,4b7d78a3f964a520a2c02fe3
54c6fb69498ee8c2a6bbbe46,Movati Athletic,45.44933434004779,-75.51452017554054,None,Ottawa,Gym / Fitness Center,4b7d78a3f964a520a2c02fe3
55131562498ea1434fcfca33,Dollar Tree,45.43988,-75.54122,K1W 0C8,Orléans,Discount Store,4b7d78a3f964a520a2c02fe3
4ba6418cf964a520a93f39e3,Rexall Drugstore,45.460104,-75.523752,K1C 7E2,Orléans,Pharmacy,4b7d78a3f964a520a2c02fe3
51bf92c5498ecb94dc59dcc3,Dollarama,45.46023,-75.52401,K1C 7E2,Ottawa,Discount Store,4b7d78a3f964a520a2c02fe3
4b545dcaf964a520cfb827e3,Rogers Plus,45.460313,-75.523865,K1C 7E2,Ottawa,Electronics Store,4b7d78a3f964a520a2c02fe3
4b663c0bf964a520151a2be3,Lucky Star,45.46060008156739,-75.52375314480255,K1C 7E2,Ottawa,Chinese Restaurant,4b7d78a3f964a520a2c02fe3
4dc81e83d164eb9ca02ee855,Boomerang Kids,45.46103731710223,-75.52489671600188,None,Ottawa,Thrift / Vintage Store,4b7d78a3f964a520a2c02fe3
4b6dca7df964a52033902ce3,Cedar Valley Lebanese Food,45.46109428149429,-75.52431332773783,K1C 7E2,Ottawa,Restaurant,4b7d78a3f964a520a2c02fe3
4bdc5883c79cc928541c86e9,KFC,45.4554,-75.5055,K1C 1T1,Gloucester,Fast Food Restaurant,4b7d78a3f964a520a2c02fe3
4e73981f1f6eaf402bd157fa,Bell,45.45396412748154,-75.50617263474123,K4A 0G2,Orléans,Mobile Phone Shop,4b7d78a3f964a520a2c02fe3
4b75f155f964a520ea302ee3,Pizza Pizza,45.46115412352385,-75.52395529388272,K1C 7E2,Orléans,Pizza Place,4b7d78a3f964a520a2c02fe3
4bc0dacc920eb71362b3192c,Salvation Army Thrift Store,45.45588576514809,-75.50634758417718,None,Ottawa Division,Thrift / Vintage Store,4b7d78a3f964a520a2c02fe3
4d111793b69f224b6a9b7655,Taco Bell,45.45581340052062,-75.50541946664504,K1C 1T1,Gloucester,Restaurant,4b7d78a3f964a520a2c02fe3
4fc3b99fe4b0a3bda19e1fa7,Big Rig Kitchen Brewery,45.34754765217673,-75.78740892968408,K2C 1E6,Ottawa,Brewery,4b7e3d71f964a520f9e62fe3
55c269cd498ea9a2621fd042,Bridgehead,45.34831456336805,-75.78791400980617,None,Ottawa,Coffee Shop,4b7e3d71f964a520f9e62fe3
4b133969f964a520ab9523e3,Chapters,45.349552508086056,-75.7877417820717,K2C 3Z7,Ottawa,Bookstore,4b7e3d71f964a520f9e62fe3
4b23a8edf964a520b25724e3,Lee Valley Tools,45.34693116008497,-75.78920396647847,K2H 8K7,Ottawa,Hardware Store,4b7e3d71f964a520f9e62fe3
4c467d6c1262ef3b2ac6c841,Barney's Pizza,45.35050915868244,-75.79352029066224,K2B 7W3,Ottawa,Pizza Place,4b7e3d71f964a520f9e62fe3
4b537a69f964a520f99e27e3,Michaels,45.34949499232399,-75.78548848628998,K2C 3S4,Ottawa,Arts & Crafts Store,4b7e3d71f964a520f9e62fe3
4b09b10ff964a520c61b23e3,IKEA,45.35044118972095,-75.78468869393718,K2C 3S4,Ottawa,Furniture / Home Store,4b7e3d71f964a520f9e62fe3
50847c17e4b0a7491dfe1526,Milestones,45.35193418757288,-75.78372921173383,None,None,Restaurant,4b7e3d71f964a520f9e62fe3
4e24686b483b041af20918ab,IKEA Ottawa - Restaurant,45.350561894513866,-75.78460067510605,K2C 3S4,Ottawa,Restaurant,4b7e3d71f964a520f9e62fe3
4b33aa39f964a5206c1c25e3,Mr Shawarma,45.34169881432552,-75.78690239811137,None,Ottawa,Middle Eastern Restaurant,4b7e3d71f964a520f9e62fe3
4b2cfe1ff964a520f9cb24e3,Shawarma Palace,45.35642199949785,-75.80239338766498,K2B 8K6,Ottawa,Middle Eastern Restaurant,4b7e3d71f964a520f9e62fe3
5048d4c8e4b0b821a9421e5c,Apple Bayshore Shopping Centre,45.3470813,-75.8073767,K2B 8C1,Ottawa,Electronics Store,4b7e3d71f964a520f9e62fe3
4cfbf7ee0df3236a7a90fca9,Godiva Chocolatier,45.3468995,-75.8068861,K2B 8C1,Ottawa,Chocolate Shop,4b7e3d71f964a520f9e62fe3
4f651d8de4b0788a8fee653c,DAVIDsTEA,45.346940080893994,-75.80723229414923,K2B 8C1,Ottawa,Tea Room,4b7e3d71f964a520f9e62fe3
4e88dd719adfeba643c1f825,Starbucks,45.347305,-75.807452,K2B 8C1,Ottawa,Coffee Shop,4b7e3d71f964a520f9e62fe3
5054adf2e4b0c6835f80c2e2,Terra20,45.3494752012268,-75.78587757706222,None,Ottawa,Department Store,4b7e3d71f964a520f9e62fe3
4b0586e2f964a520527322e3,Bayshore Shopping Centre,45.34718295151057,-75.80675549804482,K2B 8C1,Ottawa,Shopping Mall,4b7e3d71f964a520f9e62fe3
4b0586e1f964a520197322e3,Cineplex Cinemas,45.353692233424894,-75.80467644974202,K2B 7K2,Ottawa,Movie Theater,4b7e3d71f964a520f9e62fe3
4e4d2929b61c2588632dc9fd,SEPHORA,45.347465,-75.806624,K2B 8C1,Ottawa,Cosmetics Shop,4b7e3d71f964a520f9e62fe3
4dfe4ae3483b4f9e7847e05f,Farm Boy,45.36280311902835,-75.79141908914826,K2B 6R9,Ottawa,Grocery Store,4b7e3d71f964a520f9e62fe3
4b684d9ff964a520a4702be3,Rainbow Foods,45.363366000653436,-75.7912329923538,K2B 6S1,Ottawa,Health Food Store,4b7e3d71f964a520f9e62fe3
4b0586e2f964a5207c7322e3,GoodLife Fitness Ottawa Queensview,45.35346,-75.786938,K2B 8K2,Ottawa,Gym,4b7e3d71f964a520f9e62fe3
56ae4e89498e597a7b422280,Walmart,45.347890093971166,-75.80576764116718,None,Ottawa,Big Box Store,4b7e3d71f964a520f9e62fe3
4b079ac1f964a520ecfe22e3,Baan Thai,45.33908402299886,-75.77165096982647,None,Ottawa,Thai Restaurant,4b7e3d71f964a520f9e62fe3
4b8d643bf964a520fff832e3,Hudson's Bay,45.34755247,-75.80719254,K2B 8S8,Ottawa,Department Store,4b7e3d71f964a520f9e62fe3
4c4738381ddec928f3a99c32,Tim Hortons,45.3421573,-75.7863649,K2H 7B3,Ottawa,Coffee Shop,4b7e3d71f964a520f9e62fe3
4ef628a05c5c68fa0a66c32d,FunHaven,45.354162128463294,-75.78084435728253,K2P 3C1,Ottawa,Arcade,4b7e3d71f964a520f9e62fe3
4b0586def964a5205b7222e3,Little India Cafe,45.3551787,-75.8068585,K2B 6M4,Ottawa,Indian Restaurant,4b7e3d71f964a520f9e62fe3
4b15a589f964a520b7b123e3,Starbucks,45.34936,-75.788114,K2C 3S4,Ottawa,Coffee Shop,4b7e3d71f964a520f9e62fe3
4bfdad09e529c928d64bbb8c,Shawarma House,45.353257118388385,-75.80767906208636,K2B 7K4,Ottawa Division,Restaurant,4b7e3d71f964a520f9e62fe3
4b50eb76f964a520da3827e3,Milestones,45.35194779509792,-75.78370917645731,K2C 4B1,Ottawa,Restaurant,4b7e3d71f964a520f9e62fe3
4b71d8b2f964a520c75f2de3,EB Games,45.34706907310659,-75.80688087155436,K2B 8C1,Ottawa,Video Game Store,4b7e3d71f964a520f9e62fe3
4d80f73dab666ea854510fc1,Subway In Mac's,45.34183501977561,-75.78671008052008,None,None,Sandwich Place,4b7e3d71f964a520f9e62fe3
4bcce2b4fb84c9b6f43d213e,Dairy Queen,45.36359911022458,-75.7901146300947,K2B 6R9,Ottawa,Ice Cream Shop,4b7e3d71f964a520f9e62fe3
4f7a3fdce4b0747c653d202e,Subway,45.347308409611244,-75.80633470001459,K2B 8C1,Ottawa,Sandwich Place,4b7e3d71f964a520f9e62fe3
4b182b8ef964a52041ce23e3,Biagio's Italian Kitchen,45.364542645646814,-75.78826882574074,K2B 6R8,Ottawa,Italian Restaurant,4b7e3d71f964a520f9e62fe3
4b33a2a6f964a520cf1b25e3,Old Navy,45.34737822404843,-75.80636287297884,K2B 8C1,Ottawa,Clothing Store,4b7e3d71f964a520f9e62fe3
58cec34da370b94937efe051,Popeyes Louisiana Kitchen,45.362144,-75.79096,K2B 6S1,Ottawa,Fried Chicken Joint,4b7e3d71f964a520f9e62fe3
4d6d1a10cf7e41bd58a88285,TD Canada Trust,45.3473615,-75.807109,K2B 8C1,Nepean,Bank,4b7e3d71f964a520f9e62fe3
4c1579e777cea5933f55d260,Taj Indian Cuisine,45.35483517634215,-75.80525925417322,K2B 5R9,Ottawa,Indian Restaurant,4b7e3d71f964a520f9e62fe3
580e83c438fa22d4ab51bc51,Tim Hortons,45.34807745159053,-75.80467700958252,K2B 8C1,Nepean,Coffee Shop,4b7e3d71f964a520f9e62fe3
4b33a43ff964a520fe1b25e3,Second Cup,45.347090312887595,-75.80689359837993,K2B 8C1,Ottawa,Coffee Shop,4b7e3d71f964a520f9e62fe3
4bbb863aafe1b713aa4c2f4b,Linen Chest,45.34975268272968,-75.78531164559254,K2C 3S4,Ottawa,Furniture / Home Store,4b7e3d71f964a520f9e62fe3
4bccea60cc8cd13a35dbc1cf,Shoppers Drug Mart,45.362917,-75.790231,K2B 6S1,Ottawa,Pharmacy,4b7e3d71f964a520f9e62fe3
4bfe99ab369476b0d0838c1f,Subway,45.364651646890046,-75.78594434703083,None,None,Sandwich Place,4b7e3d71f964a520f9e62fe3
4b940ed0f964a520dc6434e3,Wendy’s,45.36373905161094,-75.78684761188924,K2B 7Z2,Ottawa,Fast Food Restaurant,4b7e3d71f964a520f9e62fe3
4bd0cb74462cb713c31ad907,Tim Hortons,45.35553045320674,-75.80280885100365,K2B 7J7,Ottawa,Coffee Shop,4b7e3d71f964a520f9e62fe3
4e62c7b57d8b854089d2f81f,KFC,45.3477,-75.8076,K2B 8C1,Nepean,Fast Food Restaurant,4b7e3d71f964a520f9e62fe3
4bafaf89f964a52083173ce3,Bass Line Station,45.34165704955037,-75.78695587928891,None,Ottawa,Music Venue,4b7e3d71f964a520f9e62fe3
4fa97556e4b0024962ef6cc9,Zaki Grill,45.36234759321211,-75.73841278798062,K2C 3G1,Ottawa,Middle Eastern Restaurant,4b7f09a3f964a520051230e3
4b33d940f964a520822025e3,Dick's Drive-In and Dairy Dip,45.359479677745135,-75.73551825337918,K2E 5P3,Ottawa,Diner,4b7f09a3f964a520051230e3
54234801498e45513286c069,Asian Stars Restaurant,45.360008239746094,-75.73943328857422,K2G 3H9,Ottawa,Asian Restaurant,4b7f09a3f964a520051230e3
4e834b7c02d58d31af6827a7,Mucho Burrito Fresh Mexican Grill,45.362587,-75.737977,K2C 3G1,Ottawa,Mexican Restaurant,4b7f09a3f964a520051230e3
4ba25a0cf964a52023f037e3,Harvey's,45.36445149800964,-75.73220913093706,K2C 0A9,Ottawa,Restaurant,4b7f09a3f964a520051230e3
4bbfbc644cdfc9b654d29121,Nicastro's Italian Food Emporium,45.35285,-75.73543,K2G 3J9,Ottawa,Deli / Bodega,4b7f09a3f964a520051230e3
4dc7e3a2b0fb5556cd2a7b92,Fit4Less,45.361929,-75.735351,K2C 0A9,Ottawa,Gym,4b7f09a3f964a520051230e3
4b0da290f964a520cc4c23e3,Farm Boy,45.346125777960516,-75.73177169584473,K2G 4A1,Ottawa,Grocery Store,4b7f09a3f964a520051230e3
4b390debf964a520335525e3,Sushi Kan,45.36414185421588,-75.7328031906772,None,Ottawa,Sushi Restaurant,4b7f09a3f964a520051230e3
4f60e16ee4b0c27827cfadf0,Booster Juice,45.3625239,-75.73560531,K2E 5P2,Ottawa,Smoothie Shop,4b7f09a3f964a520051230e3
52d9ce5a498ee5f61ba028ec,St. Louis Bar & Grill,45.36280592849062,-75.74014431713533,K2C 3G4,Ottawa,Bar,4b7f09a3f964a520051230e3
5281187411d269e8dcc6fd34,World Burger,45.35107475684864,-75.7319570458684,K2G 3K2,Ottawa,Burger Joint,4b7f09a3f964a520051230e3
4fb699d87bebbeb2a6c7b7d5,Shoppers Drug Mart,45.360106,-75.735985,K2E 5N9,Ottawa,Pharmacy,4b7f09a3f964a520051230e3
4f59fa16e4b0e4b75e9edb2b,Starbucks,45.362731090842956,-75.73551594220882,K2C 0A9,Ottawa,Coffee Shop,4b7f09a3f964a520051230e3
4d5ab0c535966dcbc30f6428,Kichesippi Beer,45.3765524891366,-75.74986530383171,K2A 2C5,Ottawa,Brewery,4b7f09a3f964a520051230e3
4b5e3301f964a520498329e3,Tim Hortons,45.36175090343827,-75.73782898485666,K2C 0A9,Ottawa,Coffee Shop,4b7f09a3f964a520051230e3
592614cdad910e280c7fe6ae,FreshCo,45.352903,-75.733298,K2G 3J4,Ottawa,Grocery Store,4b7f09a3f964a520051230e3
4b2fb1a6f964a52024ee24e3,The Comic Book Shoppe,45.358677596726146,-75.73870731806585,K2G 3J2,Ottawa,Comic Shop,4b7f09a3f964a520051230e3
4b251074f964a520dc6b24e3,Best Buy,45.3461347,-75.7287703,K2G 3K2,Nepean,Electronics Store,4b7f09a3f964a520051230e3
4b677127f964a5202e4f2be3,Lone Star Texas Grill,45.37099718304394,-75.7163958042596,K2C 3V8,Ottawa,Mexican Restaurant,4b7f09a3f964a520051230e3
4b22adedf964a520ab4b24e3,Montana's,45.345799835087895,-75.73011926137508,K2G 3K2,Nepean,Restaurant,4b7f09a3f964a520051230e3
4b852f91f964a520dc4f31e3,McDonald's,45.348239311935686,-75.73134285511753,K2G 3K2,Nepean,Fast Food Restaurant,4b7f09a3f964a520051230e3
4b69c217f964a52060b22be3,Dollarama,45.349438,-75.730791,K2G 3K2,Nepean,Discount Store,4b7f09a3f964a520051230e3
54f4a07c498e5a9d29785557,Thai Express,45.363005,-75.740093,K2C 3G4,Ottawa,Restaurant,4b7f09a3f964a520051230e3
4d3f389100e8a35d20d8effa,168 Sushi,45.351049690690886,-75.73167871369921,K2C 3K2,Ottawa,Sushi Restaurant,4b7f09a3f964a520051230e3
4bd4d7054e32d13ab708c080,Subway,45.35685649726737,-75.73685884505153,None,Ottawa,Sandwich Place,4b7f09a3f964a520051230e3
4b7e1263f964a520b9e12fe3,RBC Royal Bank,45.36306592706158,-75.73487439695595,K2C 0A9,Nepean,Bank,4b7f09a3f964a520051230e3
52589274498e027463efc190,Prime Burger Bar,45.37082967774148,-75.71655310894302,None,Ottawa,Burger Joint,4b7f09a3f964a520051230e3
4bb75ca26edc76b01910321c,TD Canada Trust,45.35429135143379,-75.7344865104161,K2G 4V3,Nepean,Bank,4b7f09a3f964a520051230e3
4e48007ad22d12b08bd60613,Shawarma Prince,45.349078961821384,-75.73213393080376,None,Nepean,Middle Eastern Restaurant,4b7f09a3f964a520051230e3
4b21983bf964a520953e24e3,Soloway Jewish Community Centre,45.37580458747341,-75.75217288097025,K2A 1R9,Ottawa,Gym,4b7f09a3f964a520051230e3
4de3d0bc18385df2b044ecd3,Nice One Nails,45.36290354125704,-75.73734257936408,None,Nepean,Spa,4b7f09a3f964a520051230e3
4b6461bcf964a520abae2ae3,Buffet Yangming,45.35417356896022,-75.73503099030867,K2G 4V3,Ottawa,Chinese Restaurant,4b7f09a3f964a520051230e3
4bcb4bb868f976b03dc36083,Bulk Barn,45.36048300690914,-75.73363779672755,K2E 5N9,Ottawa,Grocery Store,4b7f09a3f964a520051230e3
5b680ec035811b002cd2e0e4,Nando's,45.3615755,-75.7336111,K2E 5N9,Ottawa,Portuguese Restaurant,4b7f09a3f964a520051230e3
4b7b1bfff964a520ef512fe3,Value Village,45.360749463117635,-75.73897763573208,K2C 0C2,Ottawa,Thrift / Vintage Store,4b7f09a3f964a520051230e3
4b644cbdf964a52046a92ae3,Staples Merivale,45.3533033,-75.733453,K2G 3J4,Nepean,Paper / Office Supplies Store,4b7f09a3f964a520051230e3
4b1a93c0f964a520aeec23e3,Winners,45.3501698,-75.7315921,K2G 3K2,Nepean,Department Store,4b7f09a3f964a520051230e3
5830a9666431e52c198973d2,PetSmart,45.35483307181614,-75.73269188404083,K2G 4V3,Nepean,Pet Store,4b7f09a3f964a520051230e3
4c2fae64213c2d7f4653315d,Dairy Queen,45.35778180555113,-75.73696866631508,K2E 5P3,Nepean,Ice Cream Shop,4b7f09a3f964a520051230e3
4b7b745af964a52047642fe3,Shoppers Drug Mart,45.345784,-75.730964,K2G 4A1,Ottawa,Pharmacy,4b7f09a3f964a520051230e3
50101007e4b05bbeac89ea3d,Dollar Tree,45.36136094915773,-75.73479376397665,K2E 5P2,Nepean,Discount Store,4b7f09a3f964a520051230e3
4ce6b4b59f776ea8b46b5322,Tutti Frutti,45.36125526201812,-75.73344870502629,None,Ottawa,Breakfast Spot,4b7f09a3f964a520051230e3
4cb5b4da1b0af04dee07cb25,CD Warehouse,45.359884790355565,-75.73824497876417,K2G 3H7,Ottawa,Record Shop,4b7f09a3f964a520051230e3
4ba16663f964a520bbb337e3,PetSmart,45.352814,-75.733143,K2G 3J4,Nepean,Pet Store,4b7f09a3f964a520051230e3
4c9a1b6e80958cfad0ea3fd4,Food Basics,45.36054845344815,-75.73316037656241,K2E 5N9,Ottawa,Supermarket,4b7f09a3f964a520051230e3
4db70b341e7248d135d5ba83,McDonald's,45.3636549,-75.7377636,K2C 3G1,Ottawa,Fast Food Restaurant,4b7f09a3f964a520051230e3
4bc0d94c2a89ef3b1846f188,Tim Hortons,45.37045989234829,-75.73256179690367,K2C 3Z5,Ottawa,Coffee Shop,4b7f09a3f964a520051230e3
4bc7588b14d79521113467e9,Pizza Hut,45.353972366613526,-75.73566425570309,K2G 3J4,Nepean,Pizza Place,4b7f09a3f964a520051230e3
56228e8c498ee2c4ee9a0e84,Chesterfield's Gastro Diner,45.397822,-75.74099,None,Ottawa,Breakfast Spot,4b7f190af964a520481630e3
50fdffdee4b063a3a77c6f58,Supply And Demand,45.398607079417225,-75.73730491944244,K1Y 3B7,Ottawa,Tapas Restaurant,4b7f190af964a520481630e3
4b0799a4f964a520e8fe22e3,The Wellington Gastropub,45.39883781694893,-75.73679613934623,K1Y 3B6,Ottawa,Gastropub,4b7f190af964a520481630e3
4f3020cee4b047964c1399be,Inside Out Studio Barre,45.39798219818895,-75.7402460775443,K1Y 0X7,Ottawa,Dance Studio,4b7f190af964a520481630e3
4b0da6ebf964a5202b4d23e3,Parma Ravioli,45.398554,-75.736765,K1Y 3B2,Ottawa,Italian Restaurant,4b7f190af964a520481630e3
4b0da7cef964a520404d23e3,Caffé Mio,45.39820128876266,-75.73947425027755,None,Ottawa,Italian Restaurant,4b7f190af964a520481630e3
50660c17e4b0b6cb79024d7d,Fratelli Entoca And Wine Bar,45.393408552919546,-75.75129828500874,None,Ottawa,Italian Restaurant,4b7f190af964a520481630e3
5309101a498ebd4adbbeeafa,Strawberry Blonde Bakery,45.39879880528175,-75.73651186580588,K1Y 0P1,Ottawa,Bakery,4b7f190af964a520481630e3
4b115037f964a5201e7a23e3,Bushtukah Great Outdoor Gear,45.394708035748174,-75.74880981555681,K1Z 6W4‎,Ottawa,Sporting Goods Shop,4b7f190af964a520481630e3
54b1fa42498e3dc5bddd98be,Soca Kitchen & Pub,45.40056716122683,-75.73236825940515,K1Y 0Y1,Ottawa,Spanish Restaurant,4b7f190af964a520481630e3
4b117123f964a520a17c23e3,The Wellington Diner,45.39816335540148,-75.73978385160538,K1Y 2X1,Ottawa,Diner,4b7f190af964a520481630e3
4b1155b8f964a520857a23e3,Il Negozio Nicastro,45.3984273568916,-75.73856375356264,K1Y 3C2,Ottawa,Cheese Shop,4b7f190af964a520481630e3
56ed764d38fa609a714cf559,Little Jo Berry's,45.398922,-75.73588,None,None,Coffee Shop,4b7f190af964a520481630e3
4b49fde4f964a520697726e3,Les Grillades Restaurant,45.40081296375913,-75.73249126580868,None,Ottawa,Middle Eastern Restaurant,4b7f190af964a520481630e3
